,ggroup,conm,tic,2020 Return,beta,alpha,2021 Return
219,4010,PEAPACK-GLADSTONE FINAN CORP,PGC,-0.2531532446212913,1.1853717386461693,-0.12222751159924367,0.5558292574768114
220,4010,PARKE BANCORP INC,PKBK,-0.27841792786438696,1.019058917859768,-0.16809950027031076,0.3971039636650946
221,4010,PLUMAS BANCORP,PLBC,-0.08206811856193,0.47976883145144755,-0.03857145174579405,0.5353324170068449
222,4010,PATRIOT NATIONAL BANCORP INC,PNBK,-0.22464900023388082,0.5422412094569071,-0.17341157495857829,0.5400411039514821
223,4010,PINNACLE FINL PARTNERS INC,PNFP,0.020089791940124734,1.1594467555374242,0.14780324077018547,0.5170497232440013
224,4010,PACIFIC PREMIER BANCORP INC,PPBI,-0.0035717372542191568,1.1931115627875126,0.12831301335459827,0.32650753735444576
225,4010,PROVIDENT FINANCIAL HOLDINGS,PROV,-0.254307512582038,0.7465964547289646,-0.17774906313543698,0.11439378544373976
226,4010,PARTNERS BANCORP,PTRS,-0.1846087236636822,0.26284925064694165,-0.16798988883794375,0.5280774597886038
227,4010,PROVIDENT BANCORP INC,PVBC,-0.02606212995909018,0.690841212335734,0.043587860453654856,0.48665966359990087
228,4010,PENNS WOODS BANCORP INC,PWOD,-0.22692101658308325,0.6886128519128504,-0.15754713539403387,-0.025753577538878965
229,4010,QCR HOLDINGS INC,QCRH,-0.07632734608049162,1.1133327917117555,0.04567226461877072,0.4353126827220036
230,4010,RBB BANCORP,RBB,-0.2502321137277793,0.9644577956420013,-0.14667914171873347,0.701876184358419
231,4010,REPUBLIC BANCORP INC/KY,RBCAA,-0.19953937660715132,0.9808045549211744,-0.09396092839229879,0.45940672865351284
232,4010,RHINEBECK BANCORP INC,RBKB,-0.24403184142192752,0.2769364525526381,-0.22566750513139808,0.2564706241383272
233,4010,RICHMOND MUTUAL BANCO INC,RMBI,-0.1287279691543282,0.6046285564038535,-0.06976032135440317,0.2525603565002482
234,4010,RANDOLPH BANCORP INC,RNDB,0.278099618503704,0.4420823071797138,0.31692666506738987,0.11135957330842391
235,4010,RENASANT CORP,RNST,-0.022795399338475703,0.9538508453484782,0.07944329838116543,0.1553883747307975
236,4010,RED RIVER BANCSHARES INC,RRBI,-0.09704919558613007,0.7285225057012565,-0.022730233066288102,0.09568258041641563
237,4010,RIVERVIEW BANCORP INC,RVSB,-0.3342477119628922,0.9930082084046841,-0.2271571469221529,0.5450517366177999
238,4010,SALISBURY BANCORP INC,SAL,-0.15143427388658806,0.3660728314205367,-0.12202532554878126,0.4144153519349031
239,4010,SANDY SPRING BANCORP INC,SASR,-0.11699547971410172,1.0196501187795648,-0.006603798249001341,0.5610991738214526
240,4010,SEACOAST BANKING CORP/FL,SBCF,-0.03600654726517883,1.1426635900801048,0.08962735162404271,0.2115995163494066
241,4010,SB FINANCIAL GROUP INC,SBFG,-0.013782897481518008,0.5064008881900145,0.03301366482548671,0.14133198944042105
242,4010,SIGNATURE BANK/NY,SBNY,0.01055397915311696,1.1231671023711214,0.13377212876280634,1.3752217999476704
243,4010,SOUTHSIDE BANCSHARES INC,SBSI,-0.12649380273336447,0.8250528225426573,-0.04021406826098371,0.3891816749661837
244,4010,STERLING BANCORP INC,SBT,-0.4414792987504738,1.0636378049404942,-0.3256372396205498,0.27394211175364364
245,4010,SOUND FINANCIAL BANCORP INC,SFBC,-0.09424348280036876,0.30706065967348484,-0.0721465495039113,0.44660144348909603
246,4010,SIMMONS FIRST NATL CP  -CL A,SFNC,-0.1634635027477154,1.0648798570065472,-0.04746754480132265,0.40829570642730295
247,4010,SOUTHERN FIRST BANKSHARES,SFST,-0.1645001813581494,1.1200054870530658,-0.04167377768961389,0.785166301403156
248,4010,SHORE BANCSHARES INC,SHBI,-0.10661057044496491,1.1000283734758376,0.01374053108445325,0.5064437239610302
249,4010,SVB FINANCIAL GROUP,SIVB,0.5252683370260598,1.0791190397393517,0.643028627909818,0.7541436945084353
250,4010,SOUTHERN MISSOURI BANCP INC,SMBC,-0.1878498347312415,0.8886409648478282,-0.09369109090838551,0.7509333556448718
251,4010,SMARTFINANCIAL INC,SMBK,-0.2161876133327661,0.9341248774343858,-0.11639309907261988,0.5321223560449595
252,4010,SUMMIT FINANCIAL GROUP INC,SMMF,-0.13458716822112202,1.105072149776287,-0.013611108025004204,0.2934407531479309
253,4010,SECURITY NATL FINL CP  -CL A,SNFCA,0.41765708740478596,0.3001836815688579,0.4389019156888131,0.1515331111215813
254,4010,SOUTH PLAINS FINANCIAL INC,SPFI,-0.08880444076088416,0.8294220303418071,-0.0019833313110986933,0.48596416259735575
255,4010,1ST SOURCE CORP,SRCE,-0.19736939155267152,0.9976101922366026,-0.08970860897878886,0.2599573202705221
256,4010,SOUTH STATE CORP,SSB,-0.142624553440103,1.0610282682626302,-0.027105833900548243,0.15099784361992766
257,4010,SUMMIT STATE BANK,SSBI,0.0959551615647663,0.38489595016975675,0.12769642412427903,0.33979190814764665
258,4010,S & T BANCORP INC,STBA,-0.3583670066955518,0.9835657182383536,-0.25244643130406574,0.3242489506668244
259,4010,SPRT OF TXS BNCSR INC,STXB,-0.2729534334611351,1.0273608852549931,-0.16160633485446035,0.7500229921392302
260,4010,STOCK YARDS BANCORP INC,SYBT,0.016892778505794008,0.9407376975680014,0.1175066667840664,0.5939382140144395
261,4010,BANCORP INC,TBBK,0.05896037664585575,1.2450270724975543,0.19727781692937757,0.8671585889983991
262,4010,TRIUMPH BANCORP INC,TBK,0.2803270459232433,1.1769684263406244,0.41021155059940534,1.422113530236233
263,4010,TERRITORIAL BANCORP INC,TBNK,-0.1889236848395836,0.8691911493723449,-0.09717490728466636,0.10498674515171631
264,4010,TEXAS CAPITAL BANCSHARES INC,TCBI,0.05871884683739541,1.2898533314079363,0.20259056973239403,0.02539191983675072
265,4010,TRICO BANCSHARES,TCBK,-0.1055994319123064,0.9255785218007547,-0.006863870052856311,0.24707839637327242
266,4010,COMMUNITY FINANCIAL CORP,TCFC,-0.23505829163208458,0.6834353040682069,-0.1663259443265807,0.5508404219429278
267,4010,TFS FINANCIAL CORP,TFSL,-0.04724733460148125,0.6199371876673729,0.013617158183934691,0.07070323397644536
268,4010,FIRST FINANCIAL CORP/IN,THFF,-0.12066506067165382,0.8597577646310667,-0.03008514454103263,0.19957028360049323
269,4010,TOWNEBANK,TOWN,-0.12207480926313843,0.9888208685803703,-0.01550308450351709,0.39494770614190894
270,4010,TRUSTMARK CORP,TRMK,-0.17330737429356186,0.9027981134497095,-0.0773944621278886,0.23637332840784228
271,4010,TRUSTCO BANK CORP/NY,TRST,-0.2020794407195797,1.0021915846110552,-0.0938509920361373,0.040300510011618246
272,4010,TIMBERLAND BANCORP INC,TSBK,-0.176305231105472,1.1146336758552913,-0.054144431889620925,0.1816925557170665
273,4010,TRISTATE CAPITAL HLDGS INC,TSC,-0.32662540573601145,1.1472046090644865,-0.2004288432786844,0.7601389778622689
274,4010,UNITED BANCORP INC/OH,UBCP,-0.06652842201385552,0.07589278892161697,-0.07307478209185016,0.333891596256432
275,4010,UNITED SECURITY BANCSHARS CA,UBFO,-0.2873074335124695,1.0425457654850077,-0.17407882352677148,
276,4010,UNITED BANCSHARES INC/OH,UBOH,0.10928343865188836,0.35623910878436027,0.13747392093939645,0.25252227132328325
277,4010,UNITED BANKSHARES INC/WV,UBSI,-0.11775221691054148,1.042030459389092,-0.00458745690380008,0.1689793875739792
278,4010,UNITED COMMUNITY BANKS INC,UCBI,-0.04783871113299681,1.1508738762116915,0.07881249882800279,0.2917463110298596
279,4010,UMB FINANCIAL CORP,UMBF,0.021943798303850365,0.9542609359746171,0.12423330908015204,0.5726197344081739
280,4010,UMPQUA HOLDINGS CORP,UMPQ,-0.1221513458763494,1.1213039592913276,0.0008359474570783232,0.33869644786292746
281,4010,UNION BANKSHARES INC,UNB,-0.2449360152363711,0.7788204736144491,-0.1643847876254051,0.17472267904072006
282,4010,UNITY BANCORP INC,UNTY,-0.19673422151519768,1.1547381162162211,-0.0696042055689241,0.5067593361642302
283,4010,UNIVEST FINANCIAL CORP,UVSP,-0.20043757862586037,1.0193387754380325,-0.09008447474787312,0.5096990381762795
284,4010,VILLAGE BANK AND TRUST FINL,VBFC,-0.09855839015087724,0.12778793988807435,-0.09867458314289629,0.7923972475244
285,4010,VERITEX HOLDINGS INC,VBTX,-0.09355694552634218,1.2023436527922413,0.039471724700736704,0.5974549898650852
286,4010,VALLEY NATIONAL BANCORP,VLY,-0.09292001964562319,1.0572020915645837,0.022124610214824425,0.45904240424968445
287,4010,WESTAMERICA BANCORPORATION,WABC,-0.15971241333623099,0.6930763160771644,-0.08978547815611884,0.057874270601376065
288,4010,WASHINGTON FEDERAL INC,WAFD,-0.2694212212091047,0.920067186051667,-0.17136855185644106,0.3386105033990538
289,4010,WASHINGTON TR BANCORP INC,WASH,-0.11252647052905848,0.9490946787794449,-0.010877094646969815,
290,4010,WESTERN NEW ENG BANCORP INC,WNEB,-0.25654879342602427,1.0541231945482386,-0.14188566013870368,0.2967288123920214
291,4010,WESBANCO INC,WSBC,-0.157788506519704,1.006000403315399,-0.04908811893227902,0.21438691560219558
292,4010,WATERSTONE FINANCIAL INC,WSBF,0.07919615223660068,0.5656208988783488,0.13333048226308614,0.25242073909361346
293,4010,WSFS FINANCIAL CORP,WSFS,0.03580315157416337,1.1425959246819317,0.1614286662539147,0.15564296147656095
294,4010,WEST BANCORPORATION INC,WTBA,-0.20868000110298635,0.8676002072065445,-0.11712835225392512,0.6692724085860734
295,4010,WINTRUST FINANCIAL CORP,WTFC,-0.11983645903147022,1.2783668863278717,0.022612014104867212,0.5189590599759202
296,4010,WVS FINANCIAL CORP,WVFC,-0.07999034293508701,0.15774552835828365,-0.07639458412103366,0.08806011353857147
297,4010,ZIONS BANCORPORATION NA,ZION,-0.140315877952438,0.9955835071152517,-0.03290621564159052,0.5080593733842206
